2025-10-20 15:30:58.169849,sad,64.11491,"{'Woman': np.float32(11.612919), 'Man': np.float32(88.38708)}",32
2025-10-20 15:30:58.986356,sad,83.41918,"{'Woman': np.float32(11.012886), 'Man': np.float32(88.98712)}",32
2025-10-20 15:30:59.745431,sad,71.26688,"{'Woman': np.float32(11.122138), 'Man': np.float32(88.87786)}",32
2025-10-20 15:31:00.493033,sad,58.718914,"{'Woman': np.float32(11.55807), 'Man': np.float32(88.441925)}",32
2025-10-20 15:31:01.228213,sad,60.137764,"{'Woman': np.float32(11.694855), 'Man': np.float32(88.305145)}",33
2025-10-20 15:31:02.031717,sad,61.525135,"{'Woman': np.float32(11.605641), 'Man': np.float32(88.39436)}",33
